event,repetition,event_median_balanced_norm_W1
GW240505_133552,49,0.034916725751884266
GW240505_133552,50,0.03696838898673237
GW240505_133552,51,0.027574170093439508
GW240505_133552,52,0.032148503061169155
GW240505_133552,53,0.028753507405229556
GW240505_133552,54,0.03060543326753664
GW240505_133552,55,0.030504124629664935
GW240505_133552,56,0.030840088367741856
GW240505_133552,57,0.03595550135511455
GW240505_133552,58,0.045125562646507
GW240505_133552,59,0.032833611386272804
GW240505_133552,60,0.033029163767756484
GW240505_133552,61,0.03280081322695625
GW240505_133552,62,0.03308570026845321
GW240505_133552,63,0.03181141453778293
GW240505_133552,64,0.03197536404659278
GW240505_133552,65,0.04695541935784474
GW240505_133552,66,0.028628448459229697
GW240505_133552,67,0.03692545210851118
GW240505_133552,68,0.02768984446947534
GW240505_133552,69,0.03499646856363257
GW240505_133552,70,0.03855663754950462
GW240505_133552,71,0.03776178747799988
GW240505_133552,72,0.03312270443253686
GW240505_133552,73,0.037492153673661044
GW240505_133552,74,0.029416963037615422
GW240505_133552,75,0.027522827566823636
GW240505_133552,76,0.03597047293007623
GW240505_133552,77,0.03997856407670259
GW240505_133552,78,0.0381335636160681
GW240505_133552,79,0.03226595442115973
GW240515_005301,0,0.07008063445197912
GW240515_005301,1,0.05071548188482774
GW240515_005301,2,0.06950171940374109
GW240515_005301,3,0.06794995526767289
GW240515_005301,4,0.06693152297251519
GW240515_005301,5,0.07048219153281153
GW240515_005301,6,0.05431765574860302
GW240515_005301,7,0.08015557019357539
GW240515_005301,8,0.07711110171512148
GW240515_005301,9,0.07162692015239164
GW240515_005301,10,0.06792958830724481
GW240515_005301,11,0.07536981987389196
GW240515_005301,12,0.05388297470425649
GW240515_005301,13,0.056890581102926004
GW240515_005301,14,0.04654331447408039
GW240515_005301,15,0.0829892200757977
GW240515_005301,16,0.06905751253139804
GW240515_005301,17,0.07524248899517583
GW240515_005301,18,0.07054293994019169
GW240515_005301,19,0.05246937748074364
GW240515_005301,20,0.06323715133355161
GW240515_005301,21,0.062097668218774896
GW240515_005301,22,0.0752689712791859
GW240515_005301,23,0.06252060994615981
GW240515_005301,24,0.07378116262964528
GW240515_005301,25,0.058209058435269224
GW240515_005301,26,0.05605165827056697
GW240515_005301,27,0.06860322450983206
GW240515_005301,28,0.06297949264955331
GW240515_005301,29,0.07533119581842622
GW240515_005301,30,0.07481028414575736
GW240515_005301,31,0.05377081879992983
GW240515_005301,32,0.08549694381258677
GW240515_005301,33,0.05414307799098016
GW240515_005301,34,0.06783859037072072
GW240515_005301,35,0.05710135537748284
GW240515_005301,36,0.05337771398516432
GW240515_005301,37,0.06784631430220397
GW240515_005301,38,0.05717659754943268
GW240515_005301,39,0.06925862351821525
GW240515_005301,40,0.05696828208536832
GW240515_005301,41,0.052038726012008305
GW240515_005301,42,0.06112433600280779
GW240515_005301,43,0.06297329866164804
GW240515_005301,44,0.06939625157869339
GW240515_005301,45,0.05756871880846398
GW240515_005301,46,0.05460147448428368
GW240515_005301,47,0.054009810241766334
GW240515_005301,48,0.07385872578919657
GW240515_005301,49,0.06981476264500291
GW240515_005301,50,0.08007472412733034
GW240515_005301,51,0.06665627317758015
GW240515_005301,52,0.062044947008088054
GW240515_005301,53,0.07607510824767721
GW240515_005301,54,0.059657822002704745
GW240515_005301,55,0.06563921126638075
GW240515_005301,56,0.06868649495160661
GW240515_005301,57,0.055434528836351395
GW240515_005301,58,0.06427249063542899
GW240515_005301,59,0.08195035707919972
GW240515_005301,60,0.06983478297524681
GW240515_005301,61,0.0736543585213015
GW240515_005301,62,0.0662272049885628
GW240515_005301,63,0.05520751138839366
GW240515_005301,64,0.08223634451106734
GW240515_005301,65,0.0691487110272574
GW240515_005301,66,0.06739432426776402
GW240515_005301,67,0.073156221807099
GW240515_005301,68,0.056457698280030555
GW240515_005301,69,0.06165324045422897
GW240515_005301,70,0.06462447804138848
GW240515_005301,71,0.04422856673517662
GW240515_005301,72,0.07705583520620819
GW240515_005301,73,0.04464233019354716
GW240515_005301,74,0.06004031037931968
GW240515_005301,75,0.08091775440805972
GW240515_005301,76,0.053096794493164214
GW240515_005301,77,0.0524068610910963
GW240515_005301,78,0.07918512640359929
GW240515_005301,79,0.06698640108225935
GW240618_071627,0,0.0482120957763862
