event,model_a,model_b,parameter,finite_n_a,finite_n_b,raw_W1,scale,full_norm_W1,independent_W1_abs_diff,balanced_seed,balanced_n_each,balanced_q05,balanced_median,balanced_q95
GW230608_205047,IMRPhenomXPHM-SpinTaylor,SEOBNRv5PHM,final_mass_source,15487,14538,0.09718536683994648,10.331094143816479,0.009407073973681221,1.3877787807814457e-17,109316063,4000,0.012267738885999553,0.018773705863618068,0.034682980375844996
GW230608_205047,IMRPhenomXPHM-SpinTaylor,SEOBNRv5PHM,final_spin,15487,14538,0.006943239662396636,0.09927230134076415,0.06994135895533568,0.0,604813937,4000,0.05208022034872588,0.071229170626111,0.0873015101069991
GW230608_205047,IMRPhenomXPHM-SpinTaylor,NRSur7dq4,chirp_mass_source,15487,16266,0.06286815797462951,5.1673557940127814,0.012166407826508184,1.3877787807814457e-17,260248134,4000,0.013083204362671345,0.020620486214365207,0.03698893627317762
GW230608_205047,IMRPhenomXPHM-SpinTaylor,NRSur7dq4,chi_eff,15487,16266,0.013054407207290945,0.19447566474066796,0.06712617347110711,0.0,184019304,4000,0.04954320560331294,0.06791658055577021,0.08571845746836804
GW230608_205047,IMRPhenomXPHM-SpinTaylor,NRSur7dq4,luminosity_distance,15487,16266,35.278709214936995,1684.9334434705488,0.020937746444317423,1.4210854715202004e-14,117605239,4000,0.013561537207323693,0.02638462813480691,0.04345975889229986
GW230608_205047,IMRPhenomXPHM-SpinTaylor,NRSur7dq4,final_mass_source,15487,16266,0.16895193181828153,10.436461022486242,0.01618862289182705,0.0,276781787,4000,0.014081370307593575,0.02365585153267119,0.03874454687391846
GW230608_205047,IMRPhenomXPHM-SpinTaylor,NRSur7dq4,final_spin,15487,16266,0.01173473733530852,0.09650988367285362,0.121591042168143,1.734723475976807e-18,788694365,4000,0.11261311543971364,0.12600096057192506,0.14338894633585655
GW230608_205047,SEOBNRv5PHM,NRSur7dq4,chirp_mass_source,14538,16266,0.0916920396147938,5.104978563859461,0.01796129767594418,0.0,231608057,4000,0.014214640847360922,0.024254885597393975,0.03711408047742415
GW230608_205047,SEOBNRv5PHM,NRSur7dq4,chi_eff,14538,16266,0.004512283942087747,0.19213059372052782,0.02348550459720794,0.0,185919719,4000,0.01961796066247799,0.028223223516059336,0.04346155928182722
GW230608_205047,SEOBNRv5PHM,NRSur7dq4,luminosity_distance,14538,16266,18.068368608337458,1660.4508684123311,0.010881603877634658,3.552713678800501e-15,902389169,4000,0.013075499426642212,0.018904201787341448,0.03021251560751092
GW230608_205047,SEOBNRv5PHM,NRSur7dq4,final_mass_source,14538,16266,0.23778279271271763,10.480284714985508,0.022688581386793596,0.0,24058496,4000,0.01611916546992874,0.024699845950890503,0.049507110434488855
GW230608_205047,SEOBNRv5PHM,NRSur7dq4,final_spin,14538,16266,0.006058416020817592,0.09305612084548132,0.06510497069695745,0.0,889238626,4000,0.05015744293622692,0.06706181672623786,0.09564615296680944
GW230609_064958,IMRPhenomXPHM-SpinTaylor,SEOBNRv5PHM,chirp_mass_source,13615,13771,0.033612668794025184,3.664181346374498,0.009173309292478941,6.938893903907228e-18,800461889,4000,0.012138134002314335,0.018486500463882262,0.03671834945497651
GW230609_064958,IMRPhenomXPHM-SpinTaylor,SEOBNRv5PHM,chi_eff,13615,13771,0.01655181929318264,0.20305669734585796,0.08151328919228219,0.0,175713915,4000,0.05878407949607181,0.08217974181265461,0.10676610335629497
GW230609_064958,IMRPhenomXPHM-SpinTaylor,SEOBNRv5PHM,luminosity_distance,13615,13771,21.286713025147954,1536.562774793504,0.013853461358263503,7.105427357601002e-15,85194057,4000,0.011833315634920053,0.020677279993947813,0.033958375218613314
GW230609_064958,IMRPhenomXPHM-SpinTaylor,SEOBNRv5PHM,final_mass_source,13615,13771,0.1541600032312888,7.975150659006541,0.019330042756896634,0.0,622612979,4000,0.015108234010176155,0.024124840402988977,0.042538633121449655
GW230609_064958,IMRPhenomXPHM-SpinTaylor,SEOBNRv5PHM,final_spin,13615,13771,0.007085351482024839,0.08003241960135948,0.08853101677191429,1.734723475976807e-18,478520468,4000,0.06548858512215995,0.09341264733923256,0.11187036327428927
GW230609_064958,IMRPhenomXPHM-SpinTaylor,NRSur7dq4,chirp_mass_source,13615,15169,0.05764416500907279,3.6967615298706527,0.01559315215311974,6.938893903907228e-18,141067247,4000,0.015053789707144553,0.023937668655961544,0.03914997320882268
GW230609_064958,IMRPhenomXPHM-SpinTaylor,NRSur7dq4,chi_eff,13615,15169,0.013158926302172465,0.19961217909967463,0.06592246205378915,0.0,376274058,4000,0.047553820978135,0.06422913403718472,0.09463439585513898
GW230609_064958,IMRPhenomXPHM-SpinTaylor,NRSur7dq4,luminosity_distance,13615,15169,16.124376352097052,1571.9719766413605,0.010257419719751002,0.0,684873686,4000,0.011810464222516933,0.018401116941162372,0.034780005895682586
GW230609_064958,IMRPhenomXPHM-SpinTaylor,NRSur7dq4,final_mass_source,13615,15169,0.1683420697022263,7.967912651278553,0.021127499392857133,0.0,523005417,4000,0.015063271074983403,0.02651684626972905,0.04804713249308636
GW230609_064958,IMRPhenomXPHM-SpinTaylor,NRSur7dq4,final_spin,13615,15169,0.008809975553985376,0.07940100788878052,0.11095546250906267,1.734723475976807e-18,274469439,4000,0.09205329592884055,0.11321278179818162,0.13908339888234897
GW230609_064958,SEOBNRv5PHM,NRSur7dq4,chirp_mass_source,13771,15169,0.0414613022329609,3.682705605670211,0.011258380840739346,6.938893903907228e-18,158523450,4000,0.012484696657168743,0.021384658502584544,0.03649797895045036
GW230609_064958,SEOBNRv5PHM,NRSur7dq4,chi_eff,13771,15169,0.005455992459827278,0.2023318830443787,0.026965559642572894,8.673617379884035e-19,921475033,4000,0.01837076091978925,0.029546517476729726,0.05129338635396058
GW230609_064958,SEOBNRv5PHM,NRSur7dq4,luminosity_distance,13771,15169,32.422198013237434,1550.7037243596255,0.020908054519973775,7.105427357601002e-15,198665638,4000,0.016324922238365264,0.027514036745895972,0.036659325067677835
GW230609_064958,SEOBNRv5PHM,NRSur7dq4,final_mass_source,13771,15169,0.2885947980680996,8.023258389629003,0.03596977487863809,5.551115123125783e-17,666582670,4000,0.022618674776980256,0.037372205550878695,0.058279339997771115
GW230609_064958,SEOBNRv5PHM,NRSur7dq4,final_spin,13771,15169,0.001940218932554701,0.07931879113385742,0.024461024995708913,4.336808689942018e-19,459505293,4000,0.02292428492615547,0.03323772380516016,0.054788897553991994
GW230628_231200,IMRPhenomXPHM-SpinTaylor,SEOBNRv5PHM,chirp_mass_source,12876,14017,0.1779231777916631,2.2493302090065903,0.07910051493517367,0.0,505524101,4000,0.05033685780604089,0.07561149260653718,0.09647500406440698
GW230628_231200,IMRPhenomXPHM-SpinTaylor,SEOBNRv5PHM,chi_eff,12876,14017,0.026074507283564426,0.12869083455938363,0.20261355342701193,6.938893903907228e-18,966636537,4000,0.18180207882753777,0.20393081672020263,0.22577780599711178
GW230628_231200,IMRPhenomXPHM-SpinTaylor,SEOBNRv5PHM,luminosity_distance,12876,14017,20.16799473405667,771.7504109369137,0.026132794292357417,0.0,261013816,4000,0.017661961558442935,0.02774850658106426,0.04485215231180314
GW230628_231200,IMRPhenomXPHM-SpinTaylor,SEOBNRv5PHM,final_mass_source,12876,14017,0.40407982741637216,4.806606241987591,0.08406759511244677,0.0,821510618,4000,0.06170080298269526,0.08488193795410837,0.10674722099914404
GW230628_231200,IMRPhenomXPHM-SpinTaylor,SEOBNRv5PHM,final_spin,12876,14017,0.014535970801768978,0.05333920340145115,0.2725194580122565,1.734723475976807e-18,151018755,4000,0.25147163473837414,0.27662942609376384,0.30364314033430984
GW230628_231200,IMRPhenomXPHM-SpinTaylor,NRSur7dq4,chirp_mass_source,12876,15047,0.23159406186959913,2.4356068890305576,0.09508679865894956,5.551115123125783e-17,495459732,4000,0.07796423390937411,0.09499638943292511,0.12055323333714633
GW230628_231200,IMRPhenomXPHM-SpinTaylor,NRSur7dq4,chi_eff,12876,15047,0.0148141926443828,0.12138553482307936,0.12204248773113398,0.0,113884194,4000,0.10077279724023985,0.126299288994363,0.14359237782683557
GW230628_231200,IMRPhenomXPHM-SpinTaylor,NRSur7dq4,luminosity_distance,12876,15047,113.25696944950717,815.0841758554066,0.13895125534813305,0.0,313582970,4000,0.11426782100781532,0.14120058927670315,0.16319350356986922
GW230628_231200,IMRPhenomXPHM-SpinTaylor,NRSur7dq4,final_mass_source,12876,15047,0.35047452804542667,5.183596125819712,0.06761223666706945,0.0,396108339,4000,0.04730837512534243,0.0678070617145758,0.09320650390137518
GW230628_231200,IMRPhenomXPHM-SpinTaylor,NRSur7dq4,final_spin,12876,15047,0.016200202492190445,0.05036031025290394,0.3216859151747638,3.469446951953614e-18,231792935,4000,0.29248467844850173,0.32489919818173646,0.34485609722153265
GW230628_231200,SEOBNRv5PHM,NRSur7dq4,chirp_mass_source,14017,15047,0.40899398153825295,2.361899253238141,0.17316317830979716,0.0,977712588,4000,0.1536689520892895,0.17519278993212983,0.20134598430979028
GW230628_231200,SEOBNRv5PHM,NRSur7dq4,chi_eff,14017,15047,0.011440148096167412,0.12388878629918731,0.0923420790364338,3.469446951953614e-18,253240354,4000,0.08082136605669213,0.0957087919509028,0.1191652793418483
GW230628_231200,SEOBNRv5PHM,NRSur7dq4,luminosity_distance,14017,15047,121.43365762954483,803.8452155902156,0.1510659705057563,2.842170943040401e-14,268147084,4000,0.12735928709427813,0.15326581647596138,0.17445662869010534
GW230628_231200,SEOBNRv5PHM,NRSur7dq4,final_mass_source,14017,15047,0.750792421933675,5.047411057494795,0.14874802416158261,0.0,743717365,4000,0.12233824873046405,0.14895029408540467,0.17253364496333604
GW230628_231200,SEOBNRv5PHM,NRSur7dq4,final_spin,14017,15047,0.004103651626757868,0.046272764943737166,0.08868395116971026,0.0,351958066,4000,0.07532935655413034,0.09025909052006016,0.10584921501806525
GW230630_125806,IMRPhenomXPHM-SpinTaylor,SEOBNRv5PHM,chirp_mass_source,13778,16245,0.724675380320267,8.38359910547231,0.08643965094266523,0.0,610357320,4000,0.06901763307430184,0.0884897311858521,0.1057182126159795
GW230630_125806,IMRPhenomXPHM-SpinTaylor,SEOBNRv5PHM,chi_eff,13778,16245,0.02596871485062924,0.2625674789143089,0.09890301326732222,3.469446951953614e-18,624226019,4000,0.0758552666469901,0.09810386422652309,0.1220106171994543
GW230630_125806,IMRPhenomXPHM-SpinTaylor,SEOBNRv5PHM,luminosity_distance,13778,16245,380.0275793060142,3415.1034831862225,0.11127849600371587,0.0,173621058,4000,0.09273607432244944,0.11376038490350619,0.13105353167770456
GW230630_125806,IMRPhenomXPHM-SpinTaylor,SEOBNRv5PHM,final_mass_source,13778,16245,1.43986057047432,17.990474958071417,0.0800346057472111,2.220446049250313e-16,867532014,4000,0.058447645606157686,0.08068479066269583,0.10315133680963073
GW230630_125806,IMRPhenomXPHM-SpinTaylor,SEOBNRv5PHM,final_spin,13778,16245,0.010238800236292768,0.1156773558047488,0.08851170711037676,1.734723475976807e-18,102334271,4000,0.07487180072551573,0.09031907759744873,0.11178975210304717
GW230630_125806,IMRPhenomXPHM-SpinTaylor,NRSur7dq4,chirp_mass_source,13778,13722,0.19346381888486763,8.50907705729036,0.022736169573069356,0.0,531248776,4000,0.017305925488462437,0.028661622216753564,0.04292757617501228
GW230630_125806,IMRPhenomXPHM-SpinTaylor,NRSur7dq4,chi_eff,13778,13722,0.03185707578386575,0.2537120367385915,0.12556391172204898,0.0,621617103,4000,0.1055543319625297,0.12709646279513942,0.14408695724673118
GW230630_125806,IMRPhenomXPHM-SpinTaylor,NRSur7dq4,luminosity_distance,13778,13722,35.70939324358382,3567.9893275563722,0.010008267952987489,0.0,859812024,4000,0.011929811315439517,0.016684413230992484,0.025883589818965647
GW230630_125806,IMRPhenomXPHM-SpinTaylor,NRSur7dq4,final_mass_source,13778,13722,0.909659167767282,17.82670745693936,0.05102788442367023,1.1102230246251565e-16,656111276,4000,0.03584088753421334,0.04980302104160802,0.07122577247825375
GW230630_125806,IMRPhenomXPHM-SpinTaylor,NRSur7dq4,final_spin,13778,13722,0.02322567334960428,0.10928629352025654,0.21252137483553077,0.0,953536793,4000,0.18922377797654924,0.2148985263773302,0.23473096213556469
GW230630_125806,SEOBNRv5PHM,NRSur7dq4,chirp_mass_source,16245,13722,0.7392707747482018,8.232488604316247,0.08979918591816895,1.1102230246251565e-16,154268174,4000,0.06890871480849377,0.09013010963659708,0.11485011569626127
GW230630_125806,SEOBNRv5PHM,NRSur7dq4,chi_eff,16245,13722,0.009484469673156975,0.2479583911856269,0.03825024685717008,0.0,50471063,4000,0.024312079391510845,0.04173417365206016,0.05892445656080868
GW230630_125806,SEOBNRv5PHM,NRSur7dq4,luminosity_distance,16245,13722,372.65023419041864,3479.6198015286286,0.10709510102992,5.684341886080802e-14,577007631,4000,0.09435240082542162,0.1081601599039613,0.13266819264016516
GW230630_125806,SEOBNRv5PHM,NRSur7dq4,final_mass_source,16245,13722,2.305679494192797,17.721224807502196,0.13010835984749194,4.440892098500626e-16,254860187,4000,0.1042341034116711,0.12843258359832538,0.14971648890495165
GW230630_125806,SEOBNRv5PHM,NRSur7dq4,final_spin,16245,13722,0.014170168014104943,0.10310439661219295,0.137435148060691,0.0,818204898,4000,0.12031449484988337,0.1436195972419446,0.1639201966973879
GW230702_185453,IMRPhenomXPHM-SpinTaylor,SEOBNRv5PHM,chirp_mass_source,16399,16591,0.3390820107016336,3.3417085404399387,0.10146965439930113,0.0,570953479,4000,0.0802477251681125,0.10168501783833422,0.12437778564792734
GW230702_185453,IMRPhenomXPHM-SpinTaylor,SEOBNRv5PHM,chi_eff,16399,16591,0.02899358459947197,0.21402442053476461,0.13546858123492717,3.469446951953614e-18,914534574,4000,0.11475907271233309,0.13736041948836122,0.1627157209756405
GW230702_185453,IMRPhenomXPHM-SpinTaylor,SEOBNRv5PHM,luminosity_distance,16399,16591,77.81856952484986,1237.4463438314656,0.0628864192073999,0.0,985104397,4000,0.047676182714735275,0.06511085194512042,0.09721794501335299
GW230702_185453,IMRPhenomXPHM-SpinTaylor,SEOBNRv5PHM,final_mass_source,16399,16591,1.4381630770488147,9.95921179847004,0.14440531099757806,0.0,92681398,4000,0.11606440609290379,0.14300197180349739,0.16698738874821203
GW230702_185453,IMRPhenomXPHM-SpinTaylor,SEOBNRv5PHM,final_spin,16399,16591,0.01598997537834474,0.10630874187888445,0.15041072912481476,0.0,1006114477,4000,0.13000499971844956,0.15106862628073184,0.173841465039222
GW230702_185453,IMRPhenomXPHM-SpinTaylor,NRSur7dq4,chirp_mass_source,16399,16377,0.13822629764939975,3.302964786124111,0.04184915874068475,0.0,381098812,4000,0.024839733862605937,0.04467651728324391,0.0621305921561507
GW230702_185453,IMRPhenomXPHM-SpinTaylor,NRSur7dq4,chi_eff,16399,16377,0.006122326541213618,0.21103699817567878,0.029010678668377653,0.0,119063281,4000,0.02486375367965097,0.03760873506516077,0.05705506318495313
GW230702_185453,IMRPhenomXPHM-SpinTaylor,NRSur7dq4,luminosity_distance,16399,16377,88.00565798559569,1283.0972737111551,0.06858845372732598,0.0,844081196,4000,0.04568508662765708,0.07074563060414046,0.0873406763197122
GW230702_185453,IMRPhenomXPHM-SpinTaylor,NRSur7dq4,final_mass_source,16399,16377,0.649775120916938,10.651947723633675,0.06100059235882934,0.0,105318703,4000,0.042463668985152525,0.05954794030911924,0.07988318622877734
GW230702_185453,IMRPhenomXPHM-SpinTaylor,NRSur7dq4,final_spin,16399,16377,0.0019730910280979625,0.1108109927372507,0.017805914190990545,0.0,852345388,4000,0.018745908392710425,0.02554464081652025,0.03742495857005313
GW230702_185453,SEOBNRv5PHM,NRSur7dq4,chirp_mass_source,16591,16377,0.471601691911693,3.2727131586505855,0.14410113842856462,0.0,513386881,4000,0.1225756141606959,0.14554729217045687,0.1664300036679086
GW230702_185453,SEOBNRv5PHM,NRSur7dq4,chi_eff,16591,16377,0.02450106795510771,0.20940142992765287,0.11700525618938086,6.938893903907228e-18,757038244,4000,0.09899400101296814,0.11999231749922476,0.14111475509557633
GW230702_185453,SEOBNRv5PHM,NRSur7dq4,luminosity_distance,16591,16377,163.9586967702905,1276.322696119223,0.12846178891029833,0.0,552971075,4000,0.10206951622472245,0.12634636880802885,0.15427640176570542
GW230702_185453,SEOBNRv5PHM,NRSur7dq4,final_mass_source,16591,16377,0.8678222956296264,9.94988837939771,0.0872192996080784,0.0,572533491,4000,0.07168848305372427,0.08786229805972051,0.10870865880278553
GW230702_185453,SEOBNRv5PHM,NRSur7dq4,final_spin,16591,16377,0.015524723943611214,0.1079054672515028,0.1438733767532525,0.0,87202096,4000,0.12031134178613324,0.14445994628639602,0.16691449703336142
GW230704_021211,IMRPhenomXPHM-SpinTaylor,SEOBNRv5PHM,chirp_mass_source,15565,13932,0.12721685964094848,3.184382213017379,0.03995024815830868,0.0,658645091,4000,0.018874579295875715,0.041562803219557846,0.0749488560645955
GW230704_021211,IMRPhenomXPHM-SpinTaylor,SEOBNRv5PHM,chi_eff,15565,13932,0.009798027082650049,0.16867052891868564,0.058089739478872325,1.734723475976807e-18,642189334,4000,0.03864128230590733,0.05845360861356016,0.08341614853220185
GW230704_021211,IMRPhenomXPHM-SpinTaylor,SEOBNRv5PHM,luminosity_distance,15565,13932,12.504145851143232,1431.590062506355,0.008734445829591476,1.7763568394002505e-15,670602614,4000,0.011255229495661136,0.017224606016350875,0.03151362981685624
GW230704_021211,IMRPhenomXPHM-SpinTaylor,SEOBNRv5PHM,final_mass_source,15565,13932,0.10736478623913658,7.761195300090733,0.013833537501353872,1.3877787807814457e-17,746131432,4000,0.012607299747997501,0.023367978044244557,0.03613896156180488
GW230704_021211,IMRPhenomXPHM-SpinTaylor,SEOBNRv5PHM,final_spin,15565,13932,0.00676221958305637,0.08543031356232994,0.07915480233047086,0.0,77290304,4000,0.05004854825464959,0.07867595916708293,0.11044495769985581
GW230704_021211,IMRPhenomXPHM-SpinTaylor,NRSur7dq4,chirp_mass_source,15565,14171,0.023255156748436166,3.249772396257656,0.007155933989474504,0.0,864444769,4000,0.011403652540075016,0.017476337870774905,0.029717371918398416
GW230704_021211,IMRPhenomXPHM-SpinTaylor,NRSur7dq4,chi_eff,15565,14171,0.005149819123726995,0.16674684533211914,0.03088405728737961,8.673617379884035e-19,118130052,4000,0.01932570325853825,0.033631869652550495,0.05042522817722557
GW230704_021211,IMRPhenomXPHM-SpinTaylor,NRSur7dq4,luminosity_distance,15565,14171,10.352478094027056,1416.2890858493076,0.007309579800806679,0.0,628437044,4000,0.011639369372221145,0.01915434432107958,0.0302496439624673
GW230704_021211,IMRPhenomXPHM-SpinTaylor,NRSur7dq4,final_mass_source,15565,14171,0.10143983121727478,7.708752753961818,0.013159045886526978,0.0,1019556307,4000,0.012312464799135097,0.019194636962802367,0.0374129804646343
GW230704_021211,IMRPhenomXPHM-SpinTaylor,NRSur7dq4,final_spin,15565,14171,0.0032080127510876926,0.08105892450843283,0.03957630539193686,0.0,733586053,4000,0.03415096898187234,0.04927911489430724,0.06783313288018557
GW230704_021211,SEOBNRv5PHM,NRSur7dq4,chirp_mass_source,13932,14171,0.11646072288335466,3.188339437878012,0.03652707785745193,0.0,877114039,4000,0.01904326136968015,0.038887199838007216,0.0640006510804636
GW230704_021211,SEOBNRv5PHM,NRSur7dq4,chi_eff,13932,14171,0.00516149501625277,0.16863441334442447,0.03060760205398149,0.0,68683318,4000,0.01986974031570813,0.035692634302759874,0.05710974596778361
GW230704_021211,SEOBNRv5PHM,NRSur7dq4,luminosity_distance,13932,14171,14.37085960191351,1419.9046242729878,0.010121003450687121,0.0,654294399,4000,0.011215520088522274,0.01834614268949196,0.03439708346635144
GW230704_021211,SEOBNRv5PHM,NRSur7dq4,final_mass_source,13932,14171,0.1831529806917804,7.792001273517059,0.02350525548735069,0.0,104699819,4000,0.012049633495332022,0.026811800276616043,0.05301475997103384
GW230704_021211,SEOBNRv5PHM,NRSur7dq4,final_spin,13932,14171,0.004898803629489029,0.0826207655918193,0.05929264385773356,0.0,744552650,4000,0.041657255098194026,0.06362529549241748,0.08081196146882333
GW230707_124047,IMRPhenomXPHM-SpinTaylor,SEOBNRv5PHM,chirp_mass_source,13176,14085,0.4720389164589936,5.766181979206301,0.08186334010290262,5.551115123125783e-17,670746104,4000,0.06212135321992901,0.08434337604224586,0.10256567225020287
GW230707_124047,IMRPhenomXPHM-SpinTaylor,SEOBNRv5PHM,chi_eff,13176,14085,0.02199461546713643,0.21253755155495435,0.10348578548223952,0.0,332105998,4000,0.07945674078876856,0.10256366454726869,0.12104508670139319
GW230707_124047,IMRPhenomXPHM-SpinTaylor,SEOBNRv5PHM,luminosity_distance,13176,14085,175.35289346370655,2020.9874810978295,0.08676594739144665,2.842170943040401e-14,55049065,4000,0.06969368349701814,0.08318553419615099,0.11283052814175981
GW230707_124047,IMRPhenomXPHM-SpinTaylor,SEOBNRv5PHM,final_mass_source,13176,14085,0.8862835272349404,12.324638534975698,0.07191152298055514,0.0,485340483,4000,0.051969164952633644,0.0715428286983342,0.09093104620361331
GW230707_124047,IMRPhenomXPHM-SpinTaylor,SEOBNRv5PHM,final_spin,13176,14085,0.008787046036740149,0.07577848437749513,0.11595700427270285,0.0,769313299,4000,0.09663617563562478,0.11780669025082416,0.1416893528745103
GW230707_124047,IMRPhenomXPHM-SpinTaylor,NRSur7dq4,chirp_mass_source,13176,14997,0.08756442736453014,5.6836681366614314,0.01540632303981865,0.0,183341885,4000,0.014131765427841909,0.023240957472627347,0.03603375084886747
GW230707_124047,IMRPhenomXPHM-SpinTaylor,NRSur7dq4,chi_eff,13176,14997,0.02177803537199085,0.20898795866343187,0.10420712997663013,0.0,435694805,4000,0.07675269873788271,0.10458333069645756,0.12623544233821862
GW230707_124047,IMRPhenomXPHM-SpinTaylor,NRSur7dq4,luminosity_distance,13176,14997,58.63820894538288,2020.8429107028398,0.029016708144320225,7.105427357601002e-15,736375032,4000,0.017248786246576168,0.030433027682998166,0.04741360853335179
GW230707_124047,IMRPhenomXPHM-SpinTaylor,NRSur7dq4,final_mass_source,13176,14997,0.18865031099943128,12.108058117501812,0.015580558762494149,2.7755575615628914e-17,1006284496,4000,0.01745107656740265,0.025221009474662173,0.039538004994528746
GW230707_124047,IMRPhenomXPHM-SpinTaylor,NRSur7dq4,final_spin,13176,14997,0.015375661285810523,0.07303764973761606,0.21051692299857377,1.734723475976807e-18,1012345975,4000,0.18832433776597068,0.2150244389425136,0.23554993589623155
GW230707_124047,SEOBNRv5PHM,NRSur7dq4,chirp_mass_source,14085,14997,0.4006983529678888,5.796577291226505,0.06912671613546355,5.551115123125783e-17,115096683,4000,0.04795575256783706,0.06862808760895267,0.09253108080500386
GW230707_124047,SEOBNRv5PHM,NRSur7dq4,chi_eff,14085,14997,0.0032374961120591153,0.2101776956082739,0.015403614083261779,4.336808689942018e-19,575919051,4000,0.01506714971801,0.02251991092687276,0.03169403238447108
GW230707_124047,SEOBNRv5PHM,NRSur7dq4,luminosity_distance,14085,14997,123.15969172755018,2064.412379298011,0.0596584737441992,0.0,705131657,4000,0.03873140900231565,0.06197706352008689,0.08044093731501878
GW230707_124047,SEOBNRv5PHM,NRSur7dq4,final_mass_source,14085,14997,1.0010597096428033,12.440520363589876,0.08046767180034055,0.0,238468425,4000,0.05847099616036339,0.08204784794058051,0.10405257551253631
GW230707_124047,SEOBNRv5PHM,NRSur7dq4,final_spin,14085,14997,0.006593654510381923,0.07125434584407264,0.09253687522177179,0.0,509752950,4000,0.0748060717817401,0.09684989176567112,0.12121959601158351
GW230708_053705,IMRPhenomXPHM-SpinTaylor,SEOBNRv5PHM,chirp_mass_source,15667,14805,0.2724753147228142,3.2030889956285336,0.08506642028825276,5.551115123125783e-17,23094012,4000,0.0599994411081544,0.0866818640572187,0.10684648742777901
GW230708_053705,IMRPhenomXPHM-SpinTaylor,SEOBNRv5PHM,chi_eff,15667,14805,0.011308268747979189,0.19166973747850416,0.05899871777748648,3.469446951953614e-18,202499004,4000,0.04087393596561796,0.05945817340924239,0.08234840333705644
GW230708_053705,IMRPhenomXPHM-SpinTaylor,SEOBNRv5PHM,luminosity_distance,15667,14805,94.70950310360612,1593.2974388585915,0.0594424498488206,0.0,105483257,4000,0.03904630317602784,0.06083660352156794,0.07732663308898967
GW230708_053705,IMRPhenomXPHM-SpinTaylor,SEOBNRv5PHM,final_mass_source,15667,14805,0.6090597934960424,7.078982298633221,0.08603776189885896,2.220446049250313e-16,872150893,4000,0.0691485760244442,0.08831012419001108,0.10863227866387244
GW230708_053705,IMRPhenomXPHM-SpinTaylor,SEOBNRv5PHM,final_spin,15667,14805,0.0017333587040504117,0.07418914697920842,0.02336404682663607,4.336808689942018e-19,693363769,4000,0.019980713614348753,0.030919287901145516,0.04559028787898513
GW230708_053705,IMRPhenomXPHM-SpinTaylor,NRSur7dq4,chirp_mass_source,15667,15702,0.03440060477914807,3.201190777474377,0.010746190143121958,6.938893903907228e-18,944037373,4000,0.012041340017805406,0.018973960447261223,0.03306176213001393
GW230708_053705,IMRPhenomXPHM-SpinTaylor,NRSur7dq4,chi_eff,15667,15702,0.022903906323489643,0.1889825098469305,0.12119590507100916,3.469446951953614e-18,619672984,4000,0.10072185254243911,0.12104416825496986,0.1501345053996614
GW230708_053705,IMRPhenomXPHM-SpinTaylor,NRSur7dq4,luminosity_distance,15667,15702,57.18020482044845,1627.47855191417,0.03513422942083971,1.4210854715202004e-14,178627914,4000,0.02021758027285885,0.03794915811357512,0.0595537938846758
GW230708_053705,IMRPhenomXPHM-SpinTaylor,NRSur7dq4,final_mass_source,15667,15702,0.1006152182104576,7.0251383565846375,0.01432216891730699,2.7755575615628914e-17,826182578,4000,0.012993333057631406,0.019788267618641556,0.03803876041347309
GW230708_053705,IMRPhenomXPHM-SpinTaylor,NRSur7dq4,final_spin,15667,15702,0.012805662681627797,0.06930314162864382,0.1847775206244772,1.734723475976807e-18,31968552,4000,0.16245641404490294,0.18906861785005902,0.20876097764662702
GW230708_053705,SEOBNRv5PHM,NRSur7dq4,chirp_mass_source,14805,15702,0.28264522645225043,3.1664164664787897,0.08926344005738632,0.0,576031412,4000,0.06417213979322613,0.08747328250441644,0.11320478996296204
GW230708_053705,SEOBNRv5PHM,NRSur7dq4,chi_eff,14805,15702,0.011621748566520132,0.1867862947086506,0.0622194930556749,1.734723475976807e-18,220846180,4000,0.03966414534638342,0.06467283657720924,0.08203669069496011
GW230708_053705,SEOBNRv5PHM,NRSur7dq4,luminosity_distance,14805,15702,38.17220724305902,1592.9754556933647,0.023962834522421463,7.105427357601002e-15,770992724,4000,0.01785873275750196,0.031185102849723846,0.04718388821151353
GW230708_053705,SEOBNRv5PHM,NRSur7dq4,final_mass_source,14805,15702,0.6991114711312185,7.030748019392387,0.09943628603996496,0.0,189388126,4000,0.07943204922927737,0.09911773787989789,0.11866919481534376
GW230708_053705,SEOBNRv5PHM,NRSur7dq4,final_spin,14805,15702,0.011498106063480366,0.06833024447850256,0.16827257316630553,1.734723475976807e-18,248741159,4000,0.1456882425788486,0.1697205708417219,0.19814397019488292
GW230708_230935,IMRPhenomXPHM-SpinTaylor,SEOBNRv5PHM,chirp_mass_source,15306,13742,0.4603181130338004,7.069390305830154,0.06511425923875984,5.551115123125783e-17,729809547,4000,0.05256346256350894,0.06560793676284937,0.08266660445497337
GW230708_230935,IMRPhenomXPHM-SpinTaylor,SEOBNRv5PHM,chi_eff,15306,13742,0.026600073519339507,0.21909677656887752,0.12140787252055821,3.469446951953614e-18,233323967,4000,0.10155905312472784,0.1227902234828322,0.1481087578244688
